-40.00  -96.00  -4.885238E-01  5.010777E-05  -3.488501E+00  3.079648E-04  -4.391579E+00  2.463651E-03  -4.879019E-01 1.001699E-05  
-38.40  -96.00  -4.885252E-01  5.010779E-05  -3.488503E+00  3.079658E-04  -4.391581E+00  2.463659E-03  -4.879033E-01 1.001697E-05  
-36.80  -96.00  -4.884570E-01  5.011467E-05  -3.488402E+00  3.078944E-04  -4.391493E+00  2.463161E-03  -4.878351E-01 1.001803E-05  
-35.20  -96.00  -4.883888E-01  5.012154E-05  -3.488301E+00  3.078232E-04  -4.391405E+00  2.462663E-03  -4.877668E-01 1.001908E-05  
-33.60  -96.00  -4.883044E-01  5.012661E-05  -3.488251E+00  3.077879E-04  -4.391356E+00  2.462387E-03  -4.876826E-01 1.002043E-05  
-32.00  -96.00  -4.882201E-01  5.013166E-05  -3.488202E+00  3.077525E-04  -4.391307E+00  2.462110E-03  -4.875982E-01 1.002178E-05  
-30.40  -96.00  -4.881851E-01  5.013358E-05  -3.488175E+00  3.077339E-04  -4.391297E+00  2.462049E-03  -4.875633E-01 1.002231E-05  
-28.80  -96.00  -4.881502E-01  5.013548E-05  -3.488149E+00  3.077152E-04  -4.391286E+00  2.461988E-03  -4.875284E-01 1.002283E-05  
-27.20  -96.00  -4.882695E-01  5.011603E-05  -3.488300E+00  3.078223E-04  -4.391456E+00  2.462950E-03  -4.876478E-01 1.002092E-05  
-25.60  -96.00  -4.883889E-01  5.009656E-05  -3.488451E+00  3.079294E-04  -4.391625E+00  2.463912E-03  -4.877671E-01 1.001901E-05  
-24.00  -96.00  -4.886245E-01  5.008902E-05  -3.488608E+00  3.080406E-04  -4.391740E+00  2.464564E-03  -4.880027E-01 1.001541E-05  
-22.40  -96.00  -4.888603E-01  5.008145E-05  -3.488765E+00  3.081518E-04  -4.391855E+00  2.465217E-03  -4.882382E-01 1.001181E-05  
-20.80  -96.00  -4.889132E-01  5.008111E-05  -3.488790E+00  3.081698E-04  -4.391880E+00  2.465356E-03  -4.882911E-01 1.001101E-05  
-19.20  -96.00  -4.889661E-01  5.008077E-05  -3.488816E+00  3.081878E-04  -4.391904E+00  2.465494E-03  -4.883439E-01 1.001020E-05  
-17.60  -96.00  -4.889032E-01  5.008733E-05  -3.488625E+00  3.080528E-04  -4.391693E+00  2.464299E-03  -4.882809E-01 1.001118E-05  
-16.00  -96.00  -4.888403E-01  5.009387E-05  -3.488435E+00  3.079178E-04  -4.391483E+00  2.463104E-03  -4.882179E-01 1.001217E-05  
-14.40  -96.00  -4.883863E-01  5.012051E-05  -3.487739E+00  3.074245E-04  -4.390827E+00  2.459390E-03  -4.877637E-01 1.001918E-05  
-12.80  -96.00  -4.879327E-01  5.014709E-05  -3.487043E+00  3.069328E-04  -4.390173E+00  2.455686E-03  -4.873101E-01 1.002619E-05  
-11.20  -96.00  -4.878008E-01  5.015454E-05  -3.486903E+00  3.068340E-04  -4.390060E+00  2.455051E-03  -4.871781E-01 1.002823E-05  
-9.60  -96.00  -4.876690E-01  5.016200E-05  -3.486764E+00  3.067353E-04  -4.389948E+00  2.454415E-03  -4.870464E-01 1.003027E-05  
-8.00  -96.00  -4.876882E-01  5.014675E-05  -3.486971E+00  3.068819E-04  -4.390126E+00  2.455420E-03  -4.870657E-01 1.002998E-05  
-6.40  -96.00  -4.877073E-01  5.013152E-05  -3.487179E+00  3.070287E-04  -4.390304E+00  2.456426E-03  -4.870851E-01 1.002970E-05  
-4.80  -96.00  -4.881766E-01  5.012734E-05  -3.487835E+00  3.074929E-04  -4.390950E+00  2.460086E-03  -4.875544E-01 1.002243E-05  
-3.20  -96.00  -4.886462E-01  5.012316E-05  -3.488492E+00  3.079585E-04  -4.391598E+00  2.463756E-03  -4.880241E-01 1.001515E-05  
-1.60  -96.00  -4.886441E-01  5.011198E-05  -3.488501E+00  3.079648E-04  -4.391600E+00  2.463768E-03  -4.880220E-01 1.001518E-05  
0.00  -96.00  -4.886420E-01  5.010080E-05  -3.488510E+00  3.079711E-04  -4.391602E+00  2.463780E-03  -4.880200E-01 1.001522E-05  
1.60  -96.00  -4.890293E-01  5.007135E-05  -3.488821E+00  3.081917E-04  -4.391918E+00  2.465573E-03  -4.884071E-01 1.000927E-05  
3.20  -96.00  -4.894170E-01  5.004184E-05  -3.489132E+00  3.084126E-04  -4.392234E+00  2.467368E-03  -4.887945E-01 1.000331E-05  
4.80  -96.00  -4.895878E-01  5.003238E-05  -3.489356E+00  3.085716E-04  -4.392447E+00  2.468583E-03  -4.889654E-01 1.000065E-05  
6.40  -96.00  -4.897587E-01  5.002291E-05  -3.489580E+00  3.087307E-04  -4.392662E+00  2.469799E-03  -4.891362E-01 9.997991E-06  
8.00  -96.00  -4.897573E-01  5.002063E-05  -3.489581E+00  3.087315E-04  -4.392659E+00  2.469786E-03  -4.891349E-01 9.998010E-06  
9.60  -96.00  -4.897560E-01  5.001836E-05  -3.489582E+00  3.087322E-04  -4.392657E+00  2.469773E-03  -4.891335E-01 9.998029E-06  
11.20  -96.00  -4.895955E-01  5.004284E-05  -3.489394E+00  3.085989E-04  -4.392411E+00  2.468376E-03  -4.889731E-01 1.000046E-05  
12.80  -96.00  -4.894352E-01  5.006730E-05  -3.489207E+00  3.084657E-04  -4.392166E+00  2.466980E-03  -4.888128E-01 1.000289E-05  
14.40  -96.00  -4.892434E-01  5.009428E-05  -3.488858E+00  3.082181E-04  -4.391734E+00  2.464527E-03  -4.886209E-01 1.000579E-05  
16.00  -96.00  -4.890518E-01  5.012125E-05  -3.488509E+00  3.079707E-04  -4.391302E+00  2.462079E-03  -4.884291E-01 1.000869E-05  
17.60  -96.00  -4.888500E-01  5.012644E-05  -3.488383E+00  3.078810E-04  -4.391194E+00  2.461465E-03  -4.882274E-01 1.001178E-05  
19.20  -96.00  -4.886483E-01  5.013165E-05  -3.488256E+00  3.077913E-04  -4.391086E+00  2.460852E-03  -4.880259E-01 1.001488E-05  
20.80  -96.00  -4.886242E-01  5.013385E-05  -3.488224E+00  3.077685E-04  -4.391081E+00  2.460829E-03  -4.880019E-01 1.001525E-05  
22.40  -96.00  -4.886002E-01  5.013606E-05  -3.488192E+00  3.077457E-04  -4.391078E+00  2.460807E-03  -4.879779E-01 1.001562E-05  
24.00  -96.00  -4.888646E-01  5.009529E-05  -3.488609E+00  3.080414E-04  -4.391563E+00  2.463559E-03  -4.882423E-01 1.001170E-05  
25.60  -96.00  -4.891291E-01  5.005448E-05  -3.489027E+00  3.083376E-04  -4.392049E+00  2.466317E-03  -4.885069E-01 1.000778E-05  
27.20  -96.00  -4.899543E-01  4.996427E-05  -3.489981E+00  3.090161E-04  -4.393017E+00  2.471823E-03  -4.893320E-01 9.995248E-06  
28.80  -96.00  -4.907809E-01  4.987369E-05  -3.490938E+00  3.096976E-04  -4.393988E+00  2.477353E-03  -4.901585E-01 9.982669E-06  
30.40  -96.00  -4.914197E-01  4.990354E-05  -3.491428E+00  3.100477E-04  -4.394400E+00  2.479707E-03  -4.907970E-01 9.972792E-06  
32.00  -96.00  -4.920595E-01  4.993347E-05  -3.491920E+00  3.103986E-04  -4.394813E+00  2.482064E-03  -4.914363E-01 9.962887E-06  
33.60  -96.00  -4.929145E-01  4.998348E-05  -3.492316E+00  3.106821E-04  -4.395188E+00  2.484209E-03  -4.922906E-01 9.949802E-06  
35.20  -96.00  -4.937712E-01  5.003369E-05  -3.492713E+00  3.109661E-04  -4.395564E+00  2.486357E-03  -4.931464E-01 9.936665E-06  
36.80  -96.00  -4.951194E-01  4.999059E-05  -3.493801E+00  3.117458E-04  -4.396729E+00  2.493036E-03  -4.944940E-01 9.916301E-06  
38.40  -96.00  -4.964719E-01  4.994723E-05  -3.494891E+00  3.125294E-04  -4.397897E+00  2.499750E-03  -4.958458E-01 9.895811E-06  
40.00  -96.00  -4.977262E-01  4.992948E-05  -3.496084E+00  3.133893E-04  -4.399000E+00  2.506107E-03  -4.970996E-01 9.876738E-06  
41.60  -96.00  -4.989843E-01  4.991164E-05  -3.497281E+00  3.142540E-04  -4.400105E+00  2.512496E-03  -4.983572E-01 9.857558E-06  
43.20  -96.00  -4.996175E-01  4.996352E-05  -3.497487E+00  3.144034E-04  -4.400226E+00  2.513195E-03  -4.989898E-01 9.847993E-06  
44.80  -96.00  -5.002516E-01  5.001554E-05  -3.497694E+00  3.145528E-04  -4.400347E+00  2.513893E-03  -4.996231E-01 9.838397E-06  
46.40  -96.00  -5.003490E-01  5.020468E-05  -3.497730E+00  3.145792E-04  -4.400333E+00  2.513812E-03  -4.997205E-01 9.837070E-06  
48.00  -96.00  -5.004466E-01  5.039390E-05  -3.497766E+00  3.146055E-04  -4.400319E+00  2.513730E-03  -4.998179E-01 9.835743E-06  
49.60  -96.00  -5.003800E-01  5.049960E-05  -3.496433E+00  3.136413E-04  -4.398803E+00  2.504972E-03  -4.997498E-01 9.836786E-06  
51.20  -96.00  -5.003134E-01  5.060527E-05  -3.495104E+00  3.126830E-04  -4.397292E+00  2.496275E-03  -4.996819E-01 9.837830E-06  
52.80  -96.00  -5.007031E-01  5.063276E-05  -3.494499E+00  3.122479E-04  -4.396915E+00  2.494107E-03  -5.000703E-01 9.832011E-06  
54.40  -96.00  -5.010931E-01  5.066030E-05  -3.493896E+00  3.118140E-04  -4.396538E+00  2.491942E-03  -5.004591E-01 9.826180E-06  
56.00  -96.00  -5.016217E-01  5.063397E-05  -3.494080E+00  3.119461E-04  -4.396842E+00  2.493688E-03  -5.009871E-01 9.818094E-06  
57.60  -96.00  -5.021508E-01  5.060757E-05  -3.494264E+00  3.120784E-04  -4.397146E+00  2.495435E-03  -5.015157E-01 9.809986E-06  
59.20  -96.00  -5.021495E-01  5.060201E-05  -3.493535E+00  3.115552E-04  -4.396564E+00  2.492094E-03  -5.015135E-01 9.809970E-06  
60.80  -96.00  -5.021480E-01  5.059645E-05  -3.492807E+00  3.110337E-04  -4.395984E+00  2.488763E-03  -5.015113E-01 9.809952E-06  
62.40  -96.00  -5.016864E-01  5.079906E-05  -3.490973E+00  3.097231E-04  -4.394022E+00  2.477546E-03  -5.010483E-01 9.817401E-06  
64.00  -96.00  -5.012253E-01  5.100127E-05  -3.489147E+00  3.084234E-04  -4.392069E+00  2.466430E-03  -5.005857E-01 9.824837E-06  
65.60  -96.00  -5.003238E-01  5.115791E-05  -3.487788E+00  3.074597E-04  -4.390431E+00  2.457148E-03  -4.996839E-01 9.839054E-06  
67.20  -96.00  -4.994242E-01  5.131391E-05  -3.486433E+00  3.065020E-04  -4.388800E+00  2.447937E-03  -4.987840E-01 9.853213E-06  
68.80  -96.00  -4.992140E-01  5.133896E-05  -3.486322E+00  3.064235E-04  -4.388564E+00  2.446603E-03  -4.985740E-01 9.856615E-06  
70.40  -96.00  -4.990039E-01  5.136399E-05  -3.486211E+00  3.063450E-04  -4.388327E+00  2.445270E-03  -4.983640E-01 9.860013E-06  
72.00  -96.00  -4.989935E-01  5.121915E-05  -3.486202E+00  3.063385E-04  -4.388320E+00  2.445235E-03  -4.983537E-01 9.860129E-06  
73.60  -96.00  -4.989832E-01  5.107431E-05  -3.486192E+00  3.063321E-04  -4.388315E+00  2.445201E-03  -4.983434E-01 9.860244E-06  
75.20  -96.00  -5.022716E-01  5.087119E-05  -3.490111E+00  3.091084E-04  -4.392102E+00  2.466616E-03  -5.016314E-01 9.812411E-06  
76.80  -96.00  -5.055850E-01  5.066497E-05  -3.494065E+00  3.119354E-04  -4.395922E+00  2.488409E-03  -5.049445E-01 9.763846E-06  
78.40  -96.00  -5.081891E-01  5.080285E-05  -3.495568E+00  3.130171E-04  -4.397657E+00  2.498375E-03  -5.075465E-01 9.722639E-06  
80.00  -96.00  -5.108090E-01  5.094240E-05  -3.497077E+00  3.141062E-04  -4.399400E+00  2.508420E-03  -5.101643E-01 9.680935E-06  
81.60  -96.00  -5.113654E-01  5.104211E-05  -3.497084E+00  3.141117E-04  -4.399396E+00  2.508399E-03  -5.107199E-01 9.673455E-06  
83.20  -96.00  -5.119225E-01  5.114208E-05  -3.497092E+00  3.141171E-04  -4.399393E+00  2.508378E-03  -5.112762E-01 9.665955E-06  
84.80  -96.00  -5.119780E-01  5.118403E-05  -3.494017E+00  3.119014E-04  -4.397322E+00  2.496444E-03  -5.113281E-01 9.665561E-06  
86.40  -96.00  -5.120335E-01  5.122600E-05  -3.490965E+00  3.097166E-04  -4.395260E+00  2.484622E-03  -5.113801E-01 9.665170E-06  
88.00  -96.00  -5.119553E-01  5.121673E-05  -3.486871E+00  3.068111E-04  -4.392586E+00  2.469368E-03  -5.112973E-01 9.667893E-06  
89.60  -96.00  -5.118769E-01  5.120746E-05  -3.482816E+00  3.039596E-04  -4.389927E+00  2.454299E-03  -5.112145E-01 9.670615E-06  
91.20  -96.00  -5.117165E-01  5.119622E-05  -3.482325E+00  3.036163E-04  -4.389436E+00  2.451525E-03  -5.110537E-01 9.668275E-06  
92.80  -96.00  -5.115561E-01  5.118499E-05  -3.481835E+00  3.032738E-04  -4.388946E+00  2.448757E-03  -5.108930E-01 9.665941E-06  
94.40  -96.00  -5.082618E-01  5.235522E-05  -3.481323E+00  3.029162E-04  -4.387315E+00  2.439581E-03  -5.076029E-01 9.736314E-06  
96.00  -96.00  -5.049922E-01  5.350789E-05  -3.480811E+00  3.025594E-04  -4.385691E+00  2.430475E-03  -5.043375E-01 9.805635E-06  
-96.00  -94.40  -4.881116E-01  5.013872E-05  -3.488111E+00  3.076886E-04  -4.391205E+00  2.461531E-03  -4.874899E-01 1.002341E-05  
-94.40  -94.40  -4.881105E-01  5.013877E-05  -3.488111E+00  3.076883E-04  -4.391205E+00  2.461528E-03  -4.874887E-01 1.002339E-05  
-92.80  -94.40  -4.881093E-01  5.013883E-05  -3.488111E+00  3.076880E-04  -4.391204E+00  2.461526E-03  -4.874876E-01 1.002337E-05  
-91.20  -94.40  -4.881049E-01  5.013909E-05  -3.488106E+00  3.076850E-04  -4.391200E+00  2.461500E-03  -4.874832E-01 1.002344E-05  
-89.60  -94.40  -4.881005E-01  5.013935E-05  -3.488102E+00  3.076819E-04  -4.391196E+00  2.461476E-03  -4.874787E-01 1.002351E-05  
-88.00  -94.40  -4.880959E-01  5.013972E-05  -3.488097E+00  3.076788E-04  -4.391192E+00  2.461456E-03  -4.874741E-01 1.002359E-05  
-86.40  -94.40  -4.880914E-01  5.014008E-05  -3.488093E+00  3.076756E-04  -4.391189E+00  2.461437E-03  -4.874697E-01 1.002367E-05  
-84.80  -94.40  -4.881014E-01  5.013966E-05  -3.488102E+00  3.076818E-04  -4.391197E+00  2.461484E-03  -4.874797E-01 1.002358E-05  
-83.20  -94.40  -4.881118E-01  5.013921E-05  -3.488111E+00  3.076882E-04  -4.391206E+00  2.461534E-03  -4.874901E-01 1.002349E-05  
-81.60  -94.40  -4.881300E-01  5.013774E-05  -3.488130E+00  3.077017E-04  -4.391224E+00  2.461640E-03  -4.875083E-01 1.002319E-05  
-80.00  -94.40  -4.881482E-01  5.013627E-05  -3.488149E+00  3.077151E-04  -4.391243E+00  2.461745E-03  -4.875264E-01 1.002289E-05  
-78.40  -94.40  -4.881516E-01  5.013577E-05  -3.488153E+00  3.077184E-04  -4.391249E+00  2.461781E-03  -4.875298E-01 1.002281E-05  
-76.80  -94.40  -4.881549E-01  5.013528E-05  -3.488158E+00  3.077215E-04  -4.391256E+00  2.461816E-03  -4.875332E-01 1.002273E-05  
-75.20  -94.40  -4.881520E-01  5.013546E-05  -3.488156E+00  3.077200E-04  -4.391253E+00  2.461801E-03  -4.875302E-01 1.002277E-05  
-73.60  -94.40  -4.881491E-01  5.013564E-05  -3.488153E+00  3.077184E-04  -4.391250E+00  2.461786E-03  -4.875274E-01 1.002281E-05  
-72.00  -94.40  -4.881010E-01  5.013936E-05  -3.488104E+00  3.076834E-04  -4.391200E+00  2.461498E-03  -4.874793E-01 1.002356E-05  
-70.40  -94.40  -4.880530E-01  5.014309E-05  -3.488055E+00  3.076484E-04  -4.391149E+00  2.461209E-03  -4.874313E-01 1.002431E-05  
-68.80  -94.40  -4.880357E-01  5.014436E-05  -3.488037E+00  3.076356E-04  -4.391130E+00  2.461105E-03  -4.874140E-01 1.002458E-05  
-67.20  -94.40  -4.880184E-01  5.014563E-05  -3.488019E+00  3.076229E-04  -4.391112E+00  2.461002E-03  -4.873967E-01 1.002484E-05  
-65.60  -94.40  -4.880091E-01  5.014653E-05  -3.488009E+00  3.076162E-04  -4.391103E+00  2.460952E-03  -4.873874E-01 1.002500E-05  
-64.00  -94.40  -4.879998E-01  5.014744E-05  -3.488000E+00  3.076094E-04  -4.391094E+00  2.460903E-03  -4.873781E-01 1.002515E-05  
-62.40  -94.40  -4.879955E-01  5.014772E-05  -3.487996E+00  3.076067E-04  -4.391090E+00  2.460880E-03  -4.873738E-01 1.002521E-05  
-60.80  -94.40  -4.879916E-01  5.014801E-05  -3.487992E+00  3.076041E-04  -4.391087E+00  2.460858E-03  -4.873699E-01 1.002526E-05  
-59.20  -94.40  -4.880060E-01  5.014696E-05  -3.488007E+00  3.076145E-04  -4.391101E+00  2.460941E-03  -4.873843E-01 1.002505E-05  
-57.60  -94.40  -4.880207E-01  5.014591E-05  -3.488022E+00  3.076250E-04  -4.391116E+00  2.461026E-03  -4.873990E-01 1.002483E-05  
-56.00  -94.40  -4.881123E-01  5.013893E-05  -3.488115E+00  3.076912E-04  -4.391209E+00  2.461552E-03  -4.874905E-01 1.002345E-05  
-54.40  -94.40  -4.882042E-01  5.013194E-05  -3.488209E+00  3.077576E-04  -4.391302E+00  2.462080E-03  -4.875824E-01 1.002205E-05  
-52.80  -94.40  -4.882410E-01  5.012909E-05  -3.488247E+00  3.077846E-04  -4.391344E+00  2.462315E-03  -4.876192E-01 1.002147E-05  
-51.20  -94.40  -4.882781E-01  5.012624E-05  -3.488285E+00  3.078116E-04  -4.391385E+00  2.462551E-03  -4.876562E-01 1.002089E-05  
-49.60  -94.40  -4.882918E-01  5.012523E-05  -3.488303E+00  3.078245E-04  -4.391406E+00  2.462666E-03  -4.876699E-01 1.002065E-05  
-48.00  -94.40  -4.883043E-01  5.012432E-05  -3.488320E+00  3.078365E-04  -4.391425E+00  2.462775E-03  -4.876826E-01 1.002042E-05  
-46.40  -94.40  -4.882083E-01  5.013112E-05  -3.488231E+00  3.077732E-04  -4.391331E+00  2.462241E-03  -4.875866E-01 1.002187E-05  
-44.80  -94.40  -4.881095E-01  5.013812E-05  -3.488139E+00  3.077081E-04  -4.391234E+00  2.461693E-03  -4.874878E-01 1.002335E-05  
-43.20  -94.40  -4.880179E-01  5.014534E-05  -3.488029E+00  3.076305E-04  -4.391131E+00  2.461110E-03  -4.873963E-01 1.002478E-05  
-41.60  -94.40  -4.879266E-01  5.015257E-05  -3.487920E+00  3.075530E-04  -4.391029E+00  2.460530E-03  -4.873049E-01 1.002620E-05  
-40.00  -94.40  -4.878772E-01  5.015570E-05  -3.487877E+00  3.075227E-04  -4.390992E+00  2.460323E-03  -4.872556E-01 1.002695E-05  
-38.40  -94.40  -4.878283E-01  5.015879E-05  -3.487835E+00  3.074929E-04  -4.390956E+00  2.460118E-03  -4.872066E-01 1.002770E-05  
-36.80  -94.40  -4.877750E-01  5.016360E-05  -3.487770E+00  3.074469E-04  -4.390894E+00  2.459766E-03  -4.871534E-01 1.002853E-05  
-35.20  -94.40  -4.877219E-01  5.016847E-05  -3.487705E+00  3.074009E-04  -4.390832E+00  2.459419E-03  -4.871002E-01 1.002936E-05  
-33.60  -94.40  -4.876938E-01  5.017009E-05  -3.487706E+00  3.074013E-04  -4.390838E+00  2.459447E-03  -4.870722E-01 1.002982E-05  
-32.00  -94.40  -4.876665E-01  5.017167E-05  -3.487707E+00  3.074022E-04  -4.390843E+00  2.459481E-03  -4.870450E-01 1.003027E-05  
-30.40  -94.40  -4.876507E-01  5.017260E-05  -3.487705E+00  3.074011E-04  -4.390846E+00  2.459498E-03  -4.870292E-01 1.003050E-05  
-28.80  -94.40  -4.876353E-01  5.017350E-05  -3.487704E+00  3.074000E-04  -4.390849E+00  2.459509E-03  -4.870138E-01 1.003073E-05  
-27.20  -94.40  -4.877947E-01  5.015593E-05  -3.487875E+00  3.075209E-04  -4.391038E+00  2.460584E-03  -4.871731E-01 1.002826E-05  
-25.60  -94.40  -4.879578E-01  5.013784E-05  -3.488050E+00  3.076450E-04  -4.391228E+00  2.461658E-03  -4.873362E-01 1.002572E-05  
-24.00  -94.40  -4.880131E-01  5.013846E-05  -3.488064E+00  3.076551E-04  -4.391209E+00  2.461553E-03  -4.873915E-01 1.002490E-05  
-22.40  -94.40  -4.880652E-01  5.013928E-05  -3.488076E+00  3.076633E-04  -4.391187E+00  2.461429E-03  -4.874435E-01 1.002413E-05  
-20.80  -94.40  -4.879097E-01  5.015379E-05  -3.487916E+00  3.075499E-04  -4.391026E+00  2.460513E-03  -4.872880E-01 1.002651E-05  
-19.20  -94.40  -4.877550E-01  5.016830E-05  -3.487757E+00  3.074374E-04  -4.390868E+00  2.459617E-03  -4.871334E-01 1.002887E-05  
-17.60  -94.40  -4.877397E-01  5.017390E-05  -3.487689E+00  3.073898E-04  -4.390785E+00  2.459150E-03  -4.871180E-01 1.002910E-05  
-16.00  -94.40  -4.877245E-01  5.017956E-05  -3.487622E+00  3.073424E-04  -4.390703E+00  2.458683E-03  -4.871027E-01 1.002933E-05  
-14.40  -94.40  -4.873808E-01  5.020622E-05  -3.487183E+00  3.070316E-04  -4.390285E+00  2.456323E-03  -4.867591E-01 1.003463E-05  
-12.80  -94.40  -4.870359E-01  5.023282E-05  -3.486742E+00  3.067203E-04  -4.389868E+00  2.453961E-03  -4.864142E-01 1.003993E-05  
-11.20  -94.40  -4.869121E-01  5.023760E-05  -3.486622E+00  3.066349E-04  -4.389758E+00  2.453342E-03  -4.862904E-01 1.004185E-05  
-9.60  -94.40  -4.867913E-01  5.024219E-05  -3.486504E+00  3.065516E-04  -4.389651E+00  2.452739E-03  -4.861696E-01 1.004372E-05  
-8.00  -94.40  -4.870320E-01  5.021075E-05  -3.486807E+00  3.067660E-04  -4.389941E+00  2.454373E-03  -4.864103E-01 1.004004E-05  
