-3.20  -96.00  1.027069E-01  5.242772E-01  -1.289111E-01  4.485817E-06  6.385845E-06  -1.572946E-06   
-1.60  -96.00  1.061757E-01  5.236665E-01  -1.280394E-01  3.968831E-06  5.820562E-06  -1.725610E-06   
0.00  -96.00  1.096444E-01  5.230559E-01  -1.271476E-01  3.470748E-06  5.451642E-06  -1.388093E-06   
1.60  -96.00  1.126272E-01  5.227079E-01  -1.266834E-01  2.211265E-06  5.604786E-06  -1.135879E-06   
3.20  -96.00  1.156099E-01  5.223600E-01  -1.261991E-01  1.130698E-06  6.072237E-06  -7.853086E-07   
4.80  -96.00  1.194662E-01  5.222155E-01  -1.260775E-01  8.627394E-07  6.345115E-06  2.873421E-07   
6.40  -96.00  1.233225E-01  5.220710E-01  -1.259362E-01  -2.912129E-07  5.982394E-06  9.602517E-07   
8.00  -96.00  1.270452E-01  5.220515E-01  -1.259116E-01  -1.682345E-07  6.310117E-06  1.604741E-06   
9.60  -96.00  1.307680E-01  5.220320E-01  -1.258679E-01  3.234309E-07  6.771486E-06  3.093955E-06   
11.20  -96.00  1.343157E-01  5.221912E-01  -1.260989E-01  1.420543E-06  6.784859E-06  4.810062E-06   
12.80  -96.00  1.378635E-01  5.223505E-01  -1.263118E-01  2.489178E-06  6.821603E-06  6.563859E-06   
14.40  -96.00  1.417126E-01  5.226477E-01  -1.263078E-01  2.247572E-06  6.812697E-06  6.663904E-06   
16.00  -96.00  1.455617E-01  5.229448E-01  -1.262868E-01  1.692824E-06  6.588859E-06  6.131551E-06   
17.60  -96.00  1.494853E-01  5.234143E-01  -1.262186E-01  1.267675E-06  6.374350E-06  5.119305E-06   
19.20  -96.00  1.534089E-01  5.238838E-01  -1.261348E-01  1.068736E-06  5.758105E-06  3.003326E-06   
20.80  -96.00  1.577236E-01  5.236357E-01  -1.255788E-01  -2.987069E-07  5.507288E-06  1.066350E-06   
22.40  -96.00  1.620382E-01  5.233876E-01  -1.250089E-01  -1.624110E-06  5.648689E-06  -1.386070E-07   
24.00  -96.00  1.675150E-01  5.218470E-01  -1.241602E-01  -1.567212E-06  5.110341E-06  -5.645270E-07   
25.60  -96.00  1.729917E-01  5.203064E-01  -1.232993E-01  -1.807450E-06  5.487905E-06  2.199697E-06   
27.20  -96.00  1.776865E-01  5.193966E-01  -1.231481E-01  -7.836060E-07  7.042923E-06  7.200025E-06   
28.80  -96.00  1.823814E-01  5.184869E-01  -1.229865E-01  -1.641892E-07  8.579823E-06  1.254858E-05   
30.40  -96.00  1.855543E-01  5.181851E-01  -1.234634E-01  -1.851993E-06  1.041268E-05  1.492177E-05   
32.00  -96.00  1.887272E-01  5.178832E-01  -1.239318E-01  -3.632871E-06  1.095654E-05  1.325409E-05   
33.60  -96.00  1.919543E-01  5.178746E-01  -1.240476E-01  -3.723937E-06  1.027825E-05  9.720620E-06   
35.20  -96.00  1.951815E-01  5.178660E-01  -1.241567E-01  -3.606037E-06  9.642418E-06  6.679939E-06   
36.80  -96.00  1.983587E-01  5.150194E-01  -1.239058E-01  -3.491019E-06  8.473201E-06  1.784269E-06   
38.40  -96.00  2.015358E-01  5.121727E-01  -1.236499E-01  -2.798231E-06  7.451351E-06  2.938032E-07   
40.00  -96.00  2.050369E-01  5.098355E-01  -1.233064E-01  -2.012137E-06  8.491769E-06  1.265900E-06   
41.60  -96.00  2.085379E-01  5.074984E-01  -1.229594E-01  -1.635737E-06  1.088651E-05  8.480215E-06   
43.20  -96.00  2.100982E-01  5.070451E-01  -1.231094E-01  -8.106289E-07  1.194005E-05  1.657457E-05   
44.80  -96.00  2.116585E-01  5.065919E-01  -1.232574E-01  -1.345557E-06  1.249247E-05  2.577435E-05   
46.40  -96.00  2.109846E-01  5.080665E-01  -1.238575E-01  -3.047884E-06  1.145006E-05  2.723248E-05   
48.00  -96.00  2.103107E-01  5.095412E-01  -1.244569E-01  -2.824177E-06  9.316805E-06  2.685500E-05   
49.60  -96.00  2.111585E-01  5.124283E-01  -1.248260E-01  -2.406203E-06  6.808491E-06  2.652837E-05   
51.20  -96.00  2.120064E-01  5.153157E-01  -1.251958E-01  -2.265413E-06  3.997498E-06  1.890480E-05   
52.80  -96.00  2.141479E-01  5.139869E-01  -1.249717E-01  -2.578963E-06  1.541062E-06  1.629165E-05   
54.40  -96.00  2.162894E-01  5.126581E-01  -1.247492E-01  -2.155881E-06  -1.386506E-07  1.262114E-05   
56.00  -96.00  2.191777E-01  5.091832E-01  -1.243751E-01  -1.995213E-06  -2.587607E-06  7.259513E-06   
57.60  -96.00  2.220661E-01  5.057082E-01  -1.240036E-01  -1.611202E-06  -4.322486E-06  6.275367E-06   
59.20  -96.00  2.228816E-01  5.047264E-01  -1.237785E-01  -1.934328E-06  -3.910245E-06  1.025808E-05   
60.80  -96.00  2.236972E-01  5.037446E-01  -1.235568E-01  -4.869652E-06  -3.503126E-06  1.924165E-05   
62.40  -96.00  2.238665E-01  5.075087E-01  -1.239631E-01  -4.796340E-06  -4.668676E-06  2.798179E-05   
64.00  -96.00  2.240359E-01  5.112729E-01  -1.243734E-01  -3.071051E-06  -6.753907E-06  2.747948E-05   
65.60  -96.00  2.221148E-01  5.136501E-01  -1.249374E-01  -1.013948E-06  -8.509217E-06  2.441575E-05   
67.20  -96.00  2.201936E-01  5.160272E-01  -1.255060E-01  8.816713E-07  -1.049483E-05  2.179888E-05   
68.80  -96.00  2.176829E-01  5.157766E-01  -1.256153E-01  2.548069E-06  -1.067300E-05  1.782371E-05   
70.40  -96.00  2.151722E-01  5.155261E-01  -1.257295E-01  4.289948E-06  -1.074067E-05  1.945084E-05   
72.00  -96.00  2.128420E-01  5.157014E-01  -1.254497E-01  3.875800E-06  -1.115327E-05  2.040787E-05   
73.60  -96.00  2.105120E-01  5.158767E-01  -1.251752E-01  3.942099E-06  -1.246105E-05  1.379492E-05   
75.20  -96.00  2.040919E-01  5.061805E-01  -1.238511E-01  2.124827E-06  -1.210702E-05  2.303184E-05   
76.80  -96.00  1.976718E-01  4.964844E-01  -1.225323E-01  -3.276217E-07  -1.009306E-05  3.067634E-05   
78.40  -96.00  1.968258E-01  4.921955E-01  -1.217982E-01  -2.030574E-06  -1.006057E-05  4.326383E-05   
80.00  -96.00  1.959797E-01  4.879065E-01  -1.210698E-01  -3.423308E-06  -9.260809E-06  4.974605E-05   
81.60  -96.00  1.981584E-01  4.874278E-01  -1.209785E-01  -3.311113E-06  -1.026496E-05  6.363412E-05   
83.20  -96.00  2.003372E-01  4.869492E-01  -1.208929E-01  -5.408321E-06  -1.199191E-05  7.362183E-05   
84.80  -96.00  2.012086E-01  4.900950E-01  -1.205665E-01  -5.405774E-06  -9.224691E-06  9.368808E-05   
86.40  -96.00  2.020800E-01  4.932408E-01  -1.202457E-01  -2.482178E-06  -8.320173E-06  1.142195E-04   
88.00  -96.00  1.996056E-01  4.955677E-01  -1.199392E-01  -1.109540E-06  -5.016525E-06  1.287951E-04   
89.60  -96.00  1.971311E-01  4.978945E-01  -1.196383E-01  1.468332E-06  -2.509769E-07  1.369092E-04   
91.20  -96.00  1.919063E-01  5.005527E-01  -1.196376E-01  2.174886E-06  1.023334E-06  1.302278E-04   
92.80  -96.00  1.866814E-01  5.032109E-01  -1.196424E-01  3.170877E-06  2.964371E-06  1.207366E-04   
94.40  -96.00  1.853117E-01  5.049904E-01  -1.201247E-01  2.183035E-06  3.531095E-06  1.151395E-04   
96.00  -96.00  1.839421E-01  5.067699E-01  -1.206124E-01  2.183035E-06  3.531095E-06  1.151395E-04   
-96.00  -94.40  2.356337E-03  5.216393E-01  -1.293840E-01  -3.242167E-08  7.344124E-07  -8.134366E-07   
-94.40  -94.40  3.126714E-03  5.217248E-01  -1.293173E-01  -3.242167E-08  7.344124E-07  -8.134366E-07   
-92.80  -94.40  3.897429E-03  5.218102E-01  -1.292564E-01  -2.881279E-09  1.396140E-06  -1.648660E-06   
-91.20  -94.40  4.458387E-03  5.218562E-01  -1.291651E-01  4.329195E-08  1.874524E-06  -6.312156E-07   
-89.60  -94.40  5.019806E-03  5.219021E-01  -1.290797E-01  9.503856E-08  2.456622E-06  9.893027E-08   
-88.00  -94.40  5.336830E-03  5.219412E-01  -1.290333E-01  2.381275E-07  2.832382E-06  1.264498E-07   
-86.40  -94.40  5.654097E-03  5.219803E-01  -1.289930E-01  2.360030E-07  3.300563E-06  3.018867E-07   
-84.80  -94.40  6.044776E-03  5.221788E-01  -1.290534E-01  -3.172318E-08  3.118904E-06  6.052514E-07   
-83.20  -94.40  6.435482E-03  5.223774E-01  -1.291202E-01  -4.482717E-07  2.726269E-06  5.796764E-07   
-81.60  -94.40  6.848092E-03  5.225279E-01  -1.291495E-01  -8.308124E-07  2.140320E-06  5.444771E-07   
-80.00  -94.40  7.260582E-03  5.226780E-01  -1.291848E-01  -1.075212E-06  1.545617E-06  4.230514E-07   
-78.40  -94.40  7.672321E-03  5.227222E-01  -1.291760E-01  -1.254142E-06  1.467844E-06  2.762672E-07   
-76.80  -94.40  8.084007E-03  5.227659E-01  -1.291733E-01  -1.393753E-06  1.296085E-06  2.007700E-07   
-75.20  -94.40  8.636119E-03  5.227509E-01  -1.290639E-01  -1.382606E-06  1.606199E-06  1.358312E-07   
-73.60  -94.40  9.188263E-03  5.227357E-01  -1.289602E-01  -1.150416E-06  1.938160E-06  1.043336E-07   
-72.00  -94.40  9.889218E-03  5.226840E-01  -1.287645E-01  -8.532224E-07  2.432649E-06  6.230493E-08   
-70.40  -94.40  1.059003E-02  5.226321E-01  -1.285745E-01  -6.100162E-07  3.192144E-06  3.282548E-08   
-68.80  -94.40  1.145410E-02  5.225517E-01  -1.284689E-01  -4.722242E-07  3.758938E-06  6.170376E-08   
-67.20  -94.40  1.231823E-02  5.224713E-01  -1.283689E-01  -4.836329E-07  4.466830E-06  2.207471E-07   
-65.60  -94.40  1.322822E-02  5.224491E-01  -1.284467E-01  -5.024049E-07  4.860474E-06  3.502773E-07   
-64.00  -94.40  1.413827E-02  5.224275E-01  -1.285300E-01  -7.100752E-07  5.160553E-06  6.393329E-07   
-62.40  -94.40  1.540129E-02  5.225700E-01  -1.287281E-01  -6.021727E-07  5.409972E-06  8.686365E-07   
-60.80  -94.40  1.666440E-02  5.227137E-01  -1.289307E-01  -4.764005E-07  5.639884E-06  1.089385E-06   
-59.20  -94.40  1.794988E-02  5.230162E-01  -1.292347E-01  -4.437897E-07  6.065496E-06  1.266779E-06   
-57.60  -94.40  1.923534E-02  5.233189E-01  -1.295432E-01  -4.764588E-07  6.472542E-06  8.686510E-07   
-56.00  -94.40  2.059753E-02  5.233979E-01  -1.299395E-01  -6.171175E-07  6.287715E-06  5.227375E-07   
-54.40  -94.40  2.195988E-02  5.234767E-01  -1.303394E-01  -8.243077E-07  5.997462E-06  4.269095E-07   
-52.80  -94.40  2.345884E-02  5.234991E-01  -1.307559E-01  -9.581853E-07  5.122899E-06  2.921006E-07   
-51.20  -94.40  2.495766E-02  5.235212E-01  -1.311738E-01  -1.012784E-06  3.901233E-06  1.675653E-07   
-49.60  -94.40  2.671945E-02  5.234933E-01  -1.313764E-01  -1.145352E-06  3.059125E-06  7.220296E-08   
-48.00  -94.40  2.848130E-02  5.234655E-01  -1.315790E-01  -8.592469E-07  1.576725E-06  2.690103E-07   
-46.40  -94.40  3.016371E-02  5.235829E-01  -1.311392E-01  -9.211070E-07  5.390721E-07  5.349684E-07   
-44.80  -94.40  3.184611E-02  5.237018E-01  -1.306975E-01  -2.531596E-07  2.712040E-07  4.157918E-07   
-43.20  -94.40  3.352433E-02  5.237092E-01  -1.301239E-01  8.502537E-07  -4.993126E-08  2.486958E-07   
-41.60  -94.40  3.520254E-02  5.237164E-01  -1.295486E-01  1.808919E-06  6.360642E-08  2.294764E-07   
-40.00  -94.40  3.702196E-02  5.237104E-01  -1.291292E-01  3.129680E-06  6.082482E-07  2.097040E-07   
-38.40  -94.40  3.884142E-02  5.237048E-01  -1.287062E-01  4.574569E-06  1.197659E-06  4.914618E-07   
-36.80  -94.40  4.087098E-02  5.238867E-01  -1.284672E-01  6.056172E-06  2.318054E-06  7.106573E-07   
-35.20  -94.40  4.290085E-02  5.240706E-01  -1.282238E-01  7.077134E-06  3.383087E-06  6.371046E-07   
-33.60  -94.40  4.539572E-02  5.242460E-01  -1.281264E-01  7.790396E-06  4.511734E-06  3.948516E-07   
-32.00  -94.40  4.789099E-02  5.244211E-01  -1.280221E-01  8.385904E-06  5.456109E-06  -4.760732E-07   
-30.40  -94.40  5.026716E-02  5.244255E-01  -1.279380E-01  8.631118E-06  6.044458E-06  -9.304130E-07   
-28.80  -94.40  5.264234E-02  5.244291E-01  -1.278450E-01  8.667978E-06  6.640504E-06  -1.222775E-06   
-27.20  -94.40  5.473519E-02  5.240105E-01  -1.277757E-01  8.558126E-06  7.172413E-06  -1.546250E-06   
-25.60  -94.40  5.682825E-02  5.235908E-01  -1.276955E-01  8.180766E-06  7.810871E-06  -3.251552E-07   
-24.00  -94.40  5.919810E-02  5.237881E-01  -1.277068E-01  6.846806E-06  8.564441E-06  6.059126E-07   
-22.40  -94.40  6.156877E-02  5.239915E-01  -1.277056E-01  5.204754E-06  9.349474E-06  8.343412E-07   
-20.80  -94.40  6.422773E-02  5.241786E-01  -1.278139E-01  4.515648E-06  9.429829E-06  8.482237E-07   
-19.20  -94.40  6.688629E-02  5.243635E-01  -1.279067E-01  4.024361E-06  9.504539E-06  9.646172E-07   
-17.60  -94.40  6.945689E-02  5.245538E-01  -1.281049E-01  3.741763E-06  1.012360E-05  9.711292E-07   
-16.00  -94.40  7.202750E-02  5.247452E-01  -1.282868E-01  3.472873E-06  1.041990E-05  1.373599E-06   
-14.40  -94.40  7.567386E-02  5.250585E-01  -1.283578E-01  3.561246E-06  1.040894E-05  1.638378E-06   
-12.80  -94.40  7.932143E-02  5.253713E-01  -1.284091E-01  4.492728E-06  1.047048E-05  4.140602E-07   
-11.20  -94.40  8.304103E-02  5.256182E-01  -1.283979E-01  5.568842E-06  1.005093E-05  -2.533633E-07   
-9.60  -94.40  8.675931E-02  5.258639E-01  -1.283675E-01  6.008499E-06  9.339942E-06  -6.870541E-07   
-8.00  -94.40  9.014658E-02  5.254494E-01  -1.280799E-01  6.065325E-06  8.983173E-06  -1.658176E-06   
-6.40  -94.40  9.353216E-02  5.250263E-01  -1.277700E-01  6.558824E-06  8.900474E-06  -1.592489E-06   
-4.80  -94.40  9.812475E-02  5.246295E-01  -1.273815E-01  5.747453E-06  7.568072E-06  -1.763459E-06   
-3.20  -94.40  1.027182E-01  5.242379E-01  -1.269724E-01  4.485817E-06  6.385845E-06  -1.572946E-06   
-1.60  -94.40  1.061912E-01  5.243444E-01  -1.265919E-01  3.968831E-06  5.820562E-06  -1.725610E-06   
0.00  -94.40  1.096605E-01  5.244507E-01  -1.261894E-01  3.470748E-06  5.451642E-06  -1.388093E-06   
1.60  -94.40  1.126400E-01  5.241682E-01  -1.259412E-01  2.211265E-06  5.604786E-06  -1.135879E-06   
3.20  -94.40  1.156216E-01  5.238841E-01  -1.256727E-01  1.130698E-06  6.072237E-06  -7.853086E-07   
4.80  -94.40  1.193015E-01  5.242026E-01  -1.257663E-01  8.627394E-07  6.345115E-06  2.873421E-07   
6.40  -94.40  1.229810E-01  5.245265E-01  -1.258416E-01  -2.912129E-07  5.982394E-06  9.602517E-07   
8.00  -94.40  1.262195E-01  5.246517E-01  -1.258607E-01  -1.682345E-07  6.310117E-06  1.604741E-06   
9.60  -94.40  1.294581E-01  5.247768E-01  -1.258585E-01  3.234309E-07  6.771486E-06  3.093955E-06   
11.20  -94.40  1.324949E-01  5.247706E-01  -1.258915E-01  1.420543E-06  6.784859E-06  4.810062E-06   
12.80  -94.40  1.355306E-01  5.247615E-01  -1.259049E-01  2.489178E-06  6.821603E-06  6.563859E-06   
14.40  -94.40  1.394842E-01  5.246610E-01  -1.259700E-01  2.247572E-06  6.812697E-06  6.663904E-06   
16.00  -94.40  1.434406E-01  5.245643E-01  -1.260165E-01  1.692824E-06  6.588859E-06  6.131551E-06   
17.60  -94.40  1.476943E-01  5.250297E-01  -1.259772E-01  1.267675E-06  6.374350E-06  5.119305E-06   
19.20  -94.40  1.519462E-01  5.254951E-01  -1.259185E-01  1.068736E-06  5.758105E-06  3.003326E-06   
20.80  -94.40  1.562376E-01  5.251139E-01  -1.255066E-01  -2.987069E-07  5.507288E-06  1.066350E-06   
22.40  -94.40  1.605273E-01  5.247262E-01  -1.250779E-01  -1.624110E-06  5.648689E-06  -1.386070E-07   
24.00  -94.40  1.655366E-01  5.234991E-01  -1.245562E-01  -1.567212E-06  5.110341E-06  -5.645270E-07   
25.60  -94.40  1.705492E-01  5.222805E-01  -1.240235E-01  -1.807450E-06  5.487905E-06  2.199697E-06   
27.20  -94.40  1.741468E-01  5.225331E-01  -1.240098E-01  -7.836060E-07  7.042923E-06  7.200025E-06   
28.80  -94.40  1.777443E-01  5.227980E-01  -1.239885E-01  -1.641892E-07  8.579823E-06  1.254858E-05   
30.40  -94.40  1.804604E-01  5.235242E-01  -1.244740E-01  -1.851993E-06  1.041268E-05  1.492177E-05   
32.00  -94.40  1.831805E-01  5.242406E-01  -1.249514E-01  -3.632871E-06  1.095654E-05  1.325409E-05   
33.60  -94.40  1.867822E-01  5.241354E-01  -1.250819E-01  -3.723937E-06  1.027825E-05  9.720620E-06   
35.20  -94.40  1.903812E-01  5.240282E-01  -1.252051E-01  -3.606037E-06  9.642418E-06  6.679939E-06   
36.80  -94.40  1.938656E-01  5.223740E-01  -1.250110E-01  -3.491019E-06  8.473201E-06  1.784269E-06   
38.40  -94.40  1.973466E-01  5.207162E-01  -1.248094E-01  -2.798231E-06  7.451351E-06  2.938032E-07   
40.00  -94.40  1.995315E-01  5.183877E-01  -1.243909E-01  -2.012137E-06  8.491769E-06  1.265900E-06   
41.60  -94.40  2.017035E-01  5.160705E-01  -1.239701E-01  -1.635737E-06  1.088651E-05  8.480215E-06   
43.20  -94.40  2.015337E-01  5.163179E-01  -1.242317E-01  -8.106289E-07  1.194005E-05  1.657457E-05   
44.80  -94.40  2.013580E-01  5.165893E-01  -1.245000E-01  -1.345557E-06  1.249247E-05  2.577435E-05   
46.40  -94.40  2.009133E-01  5.179024E-01  -1.251189E-01  -3.047884E-06  1.145006E-05  2.723248E-05   
48.00  -94.40  2.004725E-01  5.192061E-01  -1.257350E-01  -2.824177E-06  9.316805E-06  2.685500E-05   
49.60  -94.40  2.018771E-01  5.204010E-01  -1.259793E-01  -2.406203E-06  6.808491E-06  2.652837E-05   
51.20  -94.40  2.032992E-01  5.215908E-01  -1.262253E-01  -2.265413E-06  3.997498E-06  1.890480E-05   
52.80  -94.40  2.055486E-01  5.204913E-01  -1.258901E-01  -2.578963E-06  1.541062E-06  1.629165E-05   
54.40  -94.40  2.078035E-01  5.193765E-01  -1.255550E-01  -2.155881E-06  -1.386506E-07  1.262114E-05   
56.00  -94.40  2.110053E-01  5.165043E-01  -1.251620E-01  -1.995213E-06  -2.587607E-06  7.259513E-06   
57.60  -94.40  2.142079E-01  5.136294E-01  -1.247723E-01  -1.611202E-06  -4.322486E-06  6.275367E-06   
59.20  -94.40  2.144757E-01  5.128369E-01  -1.248057E-01  -1.934328E-06  -3.910245E-06  1.025808E-05   
60.80  -94.40  2.147433E-01  5.120613E-01  -1.248499E-01  -4.869652E-06  -3.503126E-06  1.924165E-05   
62.40  -94.40  2.145462E-01  5.167053E-01  -1.253121E-01  -4.796340E-06  -4.668676E-06  2.798179E-05   
64.00  -94.40  2.143466E-01  5.213881E-01  -1.257769E-01  -3.071051E-06  -6.753907E-06  2.747948E-05   
65.60  -94.40  2.123380E-01  5.238088E-01  -1.260768E-01  -1.013948E-06  -8.509217E-06  2.441575E-05   
67.20  -94.40  2.103256E-01  5.262060E-01  -1.263822E-01  8.816713E-07  -1.049483E-05  2.179888E-05   
68.80  -94.40  2.075857E-01  5.257766E-01  -1.263640E-01  2.548069E-06  -1.067300E-05  1.782371E-05   
70.40  -94.40  2.048425E-01  5.253313E-01  -1.263511E-01  4.289948E-06  -1.074067E-05  1.945084E-05   
72.00  -94.40  2.019232E-01  5.247322E-01  -1.260902E-01  3.875800E-06  -1.115327E-05  2.040787E-05   
73.60  -94.40  1.990197E-01  5.241389E-01  -1.258329E-01  3.942099E-06  -1.246105E-05  1.379492E-05   
75.20  -94.40  1.902688E-01  5.186810E-01  -1.247571E-01  2.124827E-06  -1.210702E-05  2.303184E-05   
76.80  -94.40  1.815322E-01  5.132149E-01  -1.236833E-01  -3.276217E-07  -1.009306E-05  3.067634E-05   
78.40  -94.40  1.785534E-01  5.083543E-01  -1.228912E-01  -2.030574E-06  -1.006057E-05  4.326383E-05   
