P (MPa)		T (K)		r (km)		rho (kg m-3)	VP (km s-1)	VS (km s-1)	QS/gamma	KS (GPa)	GS (GPa)	k for 0.01 mol/kg MgSO4 (S m-1) 
6.08237e+01	2.68722e+02	1.51375e+03	1.13280e+03	1.63776e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.00195e+00
6.16843e+01	2.68731e+02	1.51319e+03	1.13312e+03	1.63942e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.00523e+00
6.25450e+01	2.68740e+02	1.51263e+03	1.13344e+03	1.64108e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.00850e+00
6.34056e+01	2.68750e+02	1.51207e+03	1.13376e+03	1.64274e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.01177e+00
6.42663e+01	2.68759e+02	1.51151e+03	1.13408e+03	1.64440e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.01503e+00
6.51269e+01	2.68769e+02	1.51096e+03	1.13440e+03	1.64605e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.01828e+00
6.59876e+01	2.68778e+02	1.51040e+03	1.13472e+03	1.64771e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.02152e+00
6.68482e+01	2.68788e+02	1.50984e+03	1.13503e+03	1.64936e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.02476e+00
6.77088e+01	2.68798e+02	1.50928e+03	1.13535e+03	1.65101e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.02799e+00
6.85695e+01	2.68807e+02	1.50873e+03	1.13566e+03	1.65266e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.03121e+00
6.94301e+01	2.68817e+02	1.50817e+03	1.13598e+03	1.65431e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.03443e+00
7.02908e+01	2.68827e+02	1.50762e+03	1.13629e+03	1.65596e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.03764e+00
7.11514e+01	2.68837e+02	1.50706e+03	1.13660e+03	1.65760e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04084e+00
7.20121e+01	2.68847e+02	1.50651e+03	1.13692e+03	1.65925e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04403e+00
7.28727e+01	2.68857e+02	1.50595e+03	1.13723e+03	1.66089e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.04722e+00
